"","ALL_GSM330151.CEL","ALL_GSM330153.CEL","ALL_GSM330154.CEL","ALL_GSM330157.CEL","ALL_GSM330171.CEL","ALL_GSM330174.CEL","ALL_GSM330178.CEL","ALL_GSM330182.CEL","ALL_GSM330185.CEL","ALL_GSM330186.CEL","ALL_GSM330195.CEL","ALL_GSM330201.CEL","AML_GSM330532.CEL","AML_GSM330546.CEL","AML_GSM330559.CEL","AML_GSM330566.CEL","AML_GSM330571.CEL","AML_GSM330574.CEL","AML_GSM330580.CEL","AML_GSM330584.CEL","AML_GSM330593.CEL","AML_GSM330603.CEL","AML_GSM330611.CEL","AML_GSM330612.CEL","CLL_GSM330933.CEL","CLL_GSM330934.CEL","CLL_GSM330969.CEL","CLL_GSM330979.CEL","CLL_GSM330980.CEL","CLL_GSM330982.CEL","CLL_GSM330987.CEL","CLL_GSM330999.CEL","CLL_GSM331004.CEL","CLL_GSM331009.CEL","CLL_GSM331037.CEL","CLL_GSM331048.CEL","CML_GSM331377.CEL","CML_GSM331378.CEL","CML_GSM331381.CEL","CML_GSM331382.CEL","CML_GSM331383.CEL","CML_GSM331386.CEL","CML_GSM331387.CEL","CML_GSM331388.CEL","CML_GSM331389.CEL","CML_GSM331390.CEL","CML_GSM331392.CEL","CML_GSM331393.CEL","NoL_GSM331660.CEL","NoL_GSM331661.CEL","NoL_GSM331663.CEL","NoL_GSM331666.CEL","NoL_GSM331668.CEL","NoL_GSM331670.CEL","NoL_GSM331671.CEL","NoL_GSM331672.CEL","NoL_GSM331673.CEL","NoL_GSM331674.CEL","NoL_GSM331675.CEL","NoL_GSM331677.CEL"
"ENSG00000115523",8.91125208180657,6.866718441242,8.19877371535208,6.54305423259963,5.21732921625552,6.45877145208739,4.19955190306854,9.88721796816428,5.15120471789904,5.30892506399881,4.51247582361438,6.81367296521291,7.11448142230108,4.95312094062158,7.82716958240797,9.17881049059301,5.39443889479214,9.58210411022066,7.15802115973872,6.43329538857044,7.65188488853375,6.28448109572874,5.88521898616853,7.83511876943373,5.34346920667954,9.63520418190202,8.49725426611087,9.12356816627326,9.62118263504595,9.78168878823044,10.5255337179428,7.20717515174192,8.45150416006303,7.24921245556823,9.27403806094657,8.16626025369773,6.92679275084776,7.44475731043275,8.04298596032985,5.35886976668842,6.48303934046992,9.56258615603796,6.38733024677066,6.54776324418103,6.49658492540591,4.83942966559346,7.27818709879619,5.28160765997275,8.00199981372396,10.6390478651185,9.46444210084555,6.59015950873197,8.33886591810912,8.71637057555853,7.31045936819122,10.5014163366063,8.16144904503505,11.4387366636911,12.085283497112,9.55127184040988
"ENSG00000247982",9.61271660463844,6.41476206767927,6.38110260470832,5.39052722399848,6.38332495042514,5.34788404258202,6.35468691745012,6.3536801314348,5.70306990206611,5.49476183316316,8.11773086262642,6.06220277510731,5.40817351941556,9.20968244266746,6.7096433083687,6.71396318923148,8.33673567189124,8.35281010124606,7.82716958240797,5.62899234637526,7.27301958586914,6.57609532269511,5.92467934732823,6.66624615051991,10.5718171945815,10.3999256937603,10.6638866129608,10.5219916464881,10.4983273871518,9.92752202620355,10.4647167349852,10.4316270737668,11.0322695204061,9.83153809671139,10.3382446166895,10.7023793173979,6.2639866016015,6.40595257715756,6.57219347297573,6.46987678752228,6.07711027473962,6.62591766611342,6.25521090228492,6.35293899013846,6.74322482838165,5.89228611201648,7.62183873379411,6.43026274826995,6.21217261719954,6.1455853608413,6.17100857521144,6.34248522315406,6.31740495047107,7.86788921382037,5.96233688483802,6.96268369064585,6.7878177672899,5.15719019313721,7.19786719176222,6.04174060469633
"ENSG00000111801",5.94258256122562,5.55728729447096,6.92592857261993,6.94492884899811,5.28130287169057,6.37747550693254,5.96301976875512,6.62553065080566,6.9641816852734,6.08285263619656,7.61046945009704,5.77701217890448,6.25222842872034,4.86115120398251,6.07290897094127,4.8817898771443,3.92458028760411,4.21561229754985,4.47522893157937,7.63295080426619,4.08438894395387,5.06402216651395,3.8447366818622,4.5333962102464,6.33592506009801,4.09445137301095,5.23408875455442,7.35894281944143,6.93750177535057,7.0715472123192,4.88116286817674,6.13956489393825,7.76950900002771,4.21907530936633,6.64703554122542,8.03780328900769,3.54526233590018,3.52274509032881,3.89720907292408,4.23049284984225,4.03938152480458,5.21769813485737,4.26068329174423,3.89743396502744,4.19402386032771,4.69654149444847,3.66225281781245,3.8671006626028,4.18313571345308,6.96616721362456,6.17586844591833,4.62565905691873,4.4723521775665,6.35744006417666,5.24018057627171,7.80894011036498,5.68162727953405,7.18979466452909,7.73762047357519,6.51412450806745
"ENSG00000183166",6.85644602876391,6.48745637627667,5.80855025498551,3.61512038955933,3.54648648577553,5.73898658129826,3.54202238509261,3.55783190880436,6.26800005559122,3.77654515764113,7.13307049082554,7.33203209368421,4.15334590860003,3.67724949012034,3.57034758562852,3.99081443092564,3.75805457573636,5.3956967048763,3.68795358943344,3.59622840144467,4.55314077362319,3.99200377137843,4.64491624537702,3.83780608479283,3.6361505081979,3.52007888518882,3.43850842749481,3.53171920576002,3.57099999568336,3.67092165192396,3.73576782001575,3.68387096294973,3.48448009823525,3.5527843141135,3.59495844150945,3.61266679881706,3.65732278767885,3.5686976492407,3.56182058389543,3.49771075443081,3.69535108964496,3.58672532498129,3.4948491844972,3.51293981671019,3.76606470838622,3.68346480367851,4.15694949460076,3.54974332408681,3.53188506332575,3.81930744205575,3.7114203570476,3.61946916384041,3.76323414159197,3.72040728807131,3.64712334635957,3.64434565473175,3.74951039250038,3.5676322307162,3.67092165192396,3.70082211630169
"ENSG00000138448",5.10303735297732,3.43627395112292,3.33329158760517,5.16263618148726,4.27144290225955,4.07646767448319,3.28366128618587,4.49974663291953,3.28332936585199,3.15680405490608,3.65081939006925,3.34773888559536,7.56324339185845,7.65008288053665,6.21887292479669,6.50491779004512,5.72062870927764,8.76552817757898,8.0787638148612,8.07322775894878,6.10354124945282,5.4634724672367,6.55811861872951,7.02956337693708,5.95558963058777,4.51131037628584,4.07140454413939,3.59333729665353,5.95951937395445,5.36366275556755,6.515920490751,6.05539195387878,4.89653308046807,6.63782462232309,5.14163920664102,5.65310563908929,4.97641057602532,5.48858677975677,4.98392393694714,6.08476723332687,4.81850994364719,5.2499655299573,7.15749998900552,4.42202417887038,4.73753268009196,6.14527078061536,3.93861604659564,5.20583645353646,5.92726541649663,6.40569113174027,6.04773794983152,5.2628257925966,4.11629090744469,6.04654139274664,6.92627594629459,6.32616958024587,5.64898970466656,6.2967354371004,6.25761452063437,6.09994673322402
"ENSG00000167513",4.5075175094181,6.51955811388549,7.30339742584772,6.94531171547242,5.82992530240446,6.67177362054788,7.92165012293648,6.18910448361634,8.47922554141731,7.14267251124647,7.12902364554988,5.81321009589866,8.30961834954627,6.6244082886275,6.11728841228007,5.69773758615341,6.63439158856556,5.69118826353533,4.82002497530421,7.22507456842768,6.0697060487789,6.90521931810379,7.59522013965558,8.16011608199977,3.837422559365,3.67457895129143,3.32985339826765,3.76729048024452,4.03670190029845,3.92611011485462,4.02148033057377,3.88746005834858,3.84152217343187,4.12424879108136,3.81528920726586,3.92716483074668,7.89071650790172,7.52361601191911,8.74831123072891,7.38258150736926,7.40059142678363,7.47920616104372,6.77598598893916,7.86557048054351,7.42174162034008,7.25056613626497,4.9162676721199,7.55409166836969,7.83889082286379,7.28037610672801,7.23805471382923,7.61709168042327,7.68703849837836,8.00679772121826,7.14188326754452,6.33412181339431,7.00197816330577,6.42011752861665,5.98456019302398,7.8878643111489
"ENSG00000176595",4.55852966170283,4.6701412050798,5.37870861616404,6.42255005664995,5.05134627410739,8.41544035493529,6.56056085032862,6.35155252158026,5.72259408731825,6.17380020813701,5.9552114685163,5.40377794366011,7.32635930263824,8.02045490517577,7.42450868231978,4.58546631154471,7.94307526512468,6.80302350722355,4.51549072972633,4.12672832971534,5.5026354786363,7.26367789441246,7.29908721840651,6.05807319958789,4.03822308900247,4.73229338535708,3.71844179185591,4.54907593814258,4.65914468737801,5.78535285659165,3.65999554538546,4.04345998344521,4.05933402797581,3.82712176236544,5.5303628268129,3.89317970940897,8.7533663346399,8.68367853972995,8.51261866445487,7.97079045477487,8.32370076022567,7.67350657548168,7.7840628033778,8.28696096092499,7.41319056615066,8.01989420711413,6.52090172798971,8.08183450838285,7.33643107098072,7.83944989973687,7.15802115973872,6.81764617909428,7.51863956716863,7.78462085336403,7.61152701430387,7.28125135348958,7.42509703381003,7.63646577690672,7.09664390045626,7.28678124015792
"ENSG00000246338",7.29776010350816,9.19538540269264,7.72288209495226,7.85612204687425,5.7467007190017,6.22141362183902,6.17070506510733,6.4405941862683,9.40203151708856,8.44613556880684,6.69683765954469,9.15540591935684,8.8463487816237,5.46554194424128,6.12378077532823,8.96234001695124,6.24068984134041,8.11900096537567,5.95425177160982,6.40595257715756,5.89762477933066,5.95396840908114,6.87851360974346,7.3761200096448,8.79071803002491,6.35500176252096,5.17103877994056,7.74255094274147,6.57358543107893,7.27211740865842,8.7915561318002,6.80419712033153,8.04298596032985,6.09876178159741,7.82613260931173,5.82857776370598,4.15864395034949,5.82071249829701,4.70157461246596,6.10398069565808,4.85863536576405,3.64434565473175,4.29801366188821,4.30433450940497,4.85837516948762,5.57177832123693,4.5526247597898,4.6186874486849,4.08735223223453,6.57024255129253,5.23269911547506,6.85441267892466,5.35108514330328,6.20148949459594,4.54789813820589,5.91300657874431,6.22754969704368,3.99131055089462,6.04834115672031,3.53484246215757
"ENSG00000109684",3.57050222245597,3.685436765194,3.81814856820418,3.6206639922191,3.7832787524528,3.72455370742948,3.79913743574659,3.86341295360198,3.54477745956525,4.17025811604582,3.6116445028443,3.71783211082278,3.90751686364894,3.67607048377356,3.70804314703312,3.97078552610294,3.77028678219438,3.77176369254815,3.80859676835489,3.88256788434701,5.04637092292137,3.74230641841453,3.96946720400967,3.87251303145381,7.33812788680043,4.56598266254029,6.37249231642673,6.97801186952372,3.98319954045442,6.23302293978104,5.29571142160161,6.0506254159328,6.48928928043792,4.38362795277186,6.75040347353402,5.69183031510503,3.52182601433323,3.62414858265642,3.44788739408914,3.82817979138059,3.80859676835489,3.60391212610103,3.82726914185785,3.69253596022624,3.61640855199653,3.76666954154255,3.63060422268267,3.64238580386847,3.62528903838789,3.6189130469861,3.54441401100195,3.54697480714503,3.75927956464617,3.57955245936823,3.59352877506391,3.51580853534355,3.77055069933747,3.69615292142693,3.59777031947467,3.37611837390633
"ENSG00000163823",4.81333034538622,3.98460730137086,4.48601937047898,4.45797748810873,5.23514732835156,4.24400715886912,4.86695484002577,4.81899887954389,4.58942656410693,4.24761466854548,5.32354565786598,4.41897375097221,5.42530514176004,5.84310758678315,8.16745431891343,4.56314610046421,7.93150016981757,4.43000432698459,5.05378770272495,5.2907960497704,5.04969699776936,7.67650522868322,4.66670513142077,4.71215650510644,4.11220602151945,5.51649302601525,4.17085232095938,6.24529788621924,6.90747559837191,8.53135025675911,5.13071073158771,5.60496245807222,4.45608346999903,7.37870147119576,6.32874179936586,4.14547054394886,4.56746968622219,5.01328084166958,5.35408530203561,6.09139364656977,4.99063486332701,6.10620331631795,7.4751466197422,5.50112575753023,4.81949135384467,5.47795107645895,4.98678081545818,5.61030717846818,6.57395048530074,6.75961883175505,7.23451140622301,7.53449563684768,8.0396022994093,8.62929416243155,8.17924569861383,7.67709194358831,5.5559276932793,8.93038503069903,7.82124642010694,7.133936201482
"ENSG00000115641",4.67682584736853,4.11336035582064,4.54413026563541,4.35076638455151,5.34346920667954,4.6536362746658,4.86139082818043,4.59050895388438,4.52279227218586,4.59681916493127,4.35155227883004,4.3632683891468,4.43340671792162,4.18023792466632,5.23704861324846,4.13240898910402,4.86299701402471,4.62080822485974,6.57803160640416,5.14334537029506,4.38989413664597,6.97886172959741,5.16007561547125,4.59311314441655,4.58573681438118,4.39843890435077,4.57024664563461,4.41730894616054,4.53095314148859,4.19631284387266,5.36652840716258,4.27072729911933,4.11828789269969,4.23741543300512,4.37589877094837,4.40199243536518,6.61508645250239,5.88847702532383,6.79663389356357,7.64470652083237,6.16211888592768,8.54005635726756,7.03691657462931,6.42555294090577,6.94617270690214,6.42011752861665,6.3557705060879,5.89357739042636,7.9798321996138,8.07211503779037,8.14616027941593,8.30206671237649,7.72888172637226,7.06462886401146,6.38487011809307,5.45725744603531,6.69042685525296,6.36213073932973,5.46618940928778,7.95596485034697
"ENSG00000022267",8.47288848571061,7.7790778925337,7.43395184582108,6.01958698751215,8.21264493044629,9.60331060127794,7.94191106419634,9.90647419741685,7.01006437296811,9.48457370358686,5.87624654897665,9.00606847327658,5.91117555860707,4.20926407652381,5.53463469997515,4.48170061079416,5.88424137853648,4.88663042821317,4.97947594366224,7.6313712815291,6.87778461147591,4.67459443052677,7.85294804346302,6.57463784824132,5.93057446110092,4.46377549055371,5.62995323466498,6.51332482137262,4.71960345180584,4.45751886374961,5.35763709377068,5.17066384956228,4.05821849988559,4.89420519080771,5.95457753327161,4.5298728298227,5.11313705512226,4.73613400370617,5.10427827886121,4.96558917000237,4.65656378685,6.58676227871453,6.13996197359625,4.70184834379035,4.94425076062394,4.97020353095881,5.40133785567904,4.66455526624321,5.88521898616853,5.37175062112638,5.35310965767982,5.24499196970582,5.32836934453186,6.0162730021711,7.59522013965558,5.87901613721455,5.4864087754838,6.14970689820758,4.9425687398094,6.13683219200882
"ENSG00000183032",2.81973920230677,2.70687455747538,2.75243712347055,3.01489342870969,2.89922218968579,2.79447163547734,3.60737034087666,2.75915782802078,2.80669215239222,2.79536837032107,3.07485057792402,2.74141747642219,2.63172110018277,2.94130492099996,2.97667267271968,2.65452836379231,2.71739806752084,2.82524376276653,2.9376429913149,2.89181386959789,2.74321937185315,3.52846284679459,2.85143653814384,2.80165918317517,2.72621115986325,2.6883484392601,2.71739806752084,2.72428306401154,2.74507161169217,2.88994791590094,2.8746947351937,2.71739806752084,2.91559193507137,2.83658332799713,2.89442568233383,2.99099921761232,2.94708848933765,3.13148998605872,3.33925832971392,4.19357261917102,2.89879415900178,2.76221334685149,3.72652307431023,2.73357128898535,2.89702174489186,3.57137482270423,2.91005562743417,2.99121400908712,5.18438830285809,4.46077115768683,4.85471200843794,4.93060471921763,4.63238268363096,3.97511517309264,4.26131948296304,3.58296115763312,4.50100586969776,4.25074078723243,3.61512038955933,6.37304226569316
"ENSG00000116574",5.36334863198105,4.35824501796966,4.29506576535544,4.06171033468027,4.32534770353532,5.20430489820393,4.90607395160021,4.18410757188176,3.83198326351555,4.06270204387035,4.03236567304338,4.40173748662989,5.01603301945138,5.66034811663573,7.95775811072448,4.04345998344521,8.03062388059952,5.26393871236529,4.53095314148859,5.62472733229262,4.01803421732423,7.10950060216194,5.39443889479214,4.66190454019624,3.88829582906649,5.69388219020693,4.14269207061588,4.32936055001322,5.74889006287664,6.87851360974346,4.1217368603875,4.47768638946737,4.25845595462342,4.92917481944001,5.86615024752903,3.98224201096021,7.94925864582412,7.65692477880856,7.57595013585085,6.21639367107521,6.1798400043603,7.42407553587032,8.37954324710733,6.99030226098785,5.63704395184606,7.74648099255204,4.86329079948525,5.99184407601614,7.23314326822655,6.19734958537814,6.72868098486568,5.71725943810733,7.6745489398616,7.33257481055836,7.74947726348238,6.51557472579516,5.87489406178449,6.50491779004512,6.06555218987512,6.74322482838165
"ENSG00000187990",6.68119813617946,8.81263218945072,7.93738190998005,5.93461019071245,8.97353114607701,7.07272093616236,11.6083288968932,5.88636797804471,7.3820565543107,10.3685121755288,6.68119813617946,6.85159121429184,5.02928257739356,6.09819560781327,5.3914632567336,5.96546815068344,9.32620767260561,5.21290401173605,5.40664443017708,4.99974340430473,5.7419306712657,6.81288197989836,8.73596517008034,9.81701148018323,8.24425125509219,5.48117219323317,6.76650448451222,5.45497403409423,4.61546788422829,6.06729892408736,5.27154622394253,5.38130172829047,4.83059853278879,5.4210205592219,4.56314610046421,8.75606708908331,8.56363530991377,7.0430510198173,6.01519723452039,8.62503491205839,6.33039771424465,7.14599491285044,6.18589993969488,7.53702494286659,9.11920174568384,7.97079045477487,7.55514463129734,8.01277801000937,6.16589714294886,4.89533040549639,5.31421803458505,5.84571544361251,6.03022542867772,5.16041251095425,6.22582106142825,5.20308887882368,5.61475150935569,6.02830573923859,4.73391867208703,5.54641818334906
"ENSG00000187772",3.39879413207582,3.15040248293601,3.2427535658769,3.01862112668677,3.13315549037133,3.01939805020188,3.13369032748413,2.96766003910767,2.91631659181148,3.12899002707565,3.17799683709675,3.23065966978568,3.30440258496112,3.07579579791422,3.06740329790211,3.07547569909933,3.11422381266789,3.02424574132127,3.13666778454532,8.94855984329896,3.02350655541483,3.2132188485635,3.31911700274527,2.88200116820411,3.29410884054282,3.21904712988776,3.2660000740145,3.01337120041535,3.12730288185219,3.46664958584268,3.08952855201858,3.29285135402626,3.00002816557841,3.32303872940866,2.96808655244805,3.19794934295234,2.98221741673958,3.11683631901886,3.20615250629669,3.29480203414429,3.0573117306578,2.88200116820411,3.06004247827995,3.2229650854771,2.93047344319173,3.11422381266789,4.01582192606158,2.97119564822983,3.01208597207268,2.97723319426,2.9783206741754,3.30361135896298,2.99032995083,3.09555047112273,3.12857259501674,3.15520039363786,3.06940790860888,3.21230197941727,3.17640375044008,2.9402053860903
"ENSG00000117226",5.85084305119307,3.94106344394389,7.0715472123192,6.42490043305405,7.5191292339449,6.51622319873883,6.6927980162659,7.4635960464864,6.03973154767306,6.42625575402294,9.0961375965031,6.95478063680314,7.65431991267499,8.27018923964499,5.2652899851713,7.21604443946499,6.02731300217903,5.74949086958109,7.58107915942947,7.54748402864347,7.61315508315276,5.71862364568184,4.50346141113979,5.79710658936397,5.3401553733731,7.30709063182633,5.45264203712298,6.68675101149238,5.35582707926024,6.82273557774138,7.5359984799209,6.77078032815913,6.92592857261993,5.76687273999329,6.01552350348825,6.37610899849983,3.61700565166708,4.03981750623756,3.20818206909659,4.46834392591315,3.20847893180045,4.59459779742862,5.79619052473224,3.50610206877423,3.32817509567584,5.20507599124258,3.86166097901886,3.31640494996511,5.06739512730194,7.29451242028584,6.16109537601438,4.70392775865747,3.82345026256717,7.28037610672801,5.680975223605,7.10830822058876,5.67131622083213,6.89023908640577,6.85519561312574,5.92150467726021
"ENSG00000066279",4.55411673591346,4.48844920905964,6.59364670663339,6.58676227871453,5.87566593035818,6.46686282256917,6.15267767916393,4.72975060918946,7.58418303456428,6.27621550058221,7.61262305736364,5.00425882612632,5.20253647399095,4.5211609759705,4.5509259590025,3.93136340854307,4.98647756662296,5.08632594391468,4.6634327989944,6.4374844286355,4.16553926285351,5.88234504561932,5.97769532711585,5.21732921625552,3.32596323658702,3.71410652005054,3.73924278794409,3.50790003065028,3.57416465273486,3.42867010960299,3.81061151696662,3.65445545016286,3.77613603701111,3.67219766250942,3.87280033157553,3.88870774058158,5.81214504163113,5.76719416489607,5.46821952228187,6.81367296521291,5.78922262134472,6.35053872204761,5.2251335670091,5.39379908307561,5.98741255140918,6.37069337292447,4.32090434096189,6.89313942495817,7.41053444446106,7.15708478695671,6.69387636958351,8.13364539678056,6.28851763254198,7.79822705848399,5.24400208753887,5.53463469997515,6.34210403809084,4.91799800302418,6.14938981099206,7.56808496312097
"ENSG00000105371",4.49283003857059,6.36679019503154,5.54112130850843,3.38308693395182,3.81306095747991,4.88993029319645,4.63669098711582,4.73179581921119,4.2474083368932,3.98165974058661,4.8762146520418,4.11082894615299,5.769895242786,3.70766563403808,4.61397937494142,3.54170767472164,4.35930032050964,3.81857116525561,4.44175623549986,9.55878637049072,4.03880106874982,4.33319289130332,5.41887833173889,3.7363588754905,4.29823766766705,4.4766479007423,4.1580679775608,3.8484084998661,3.89085391555134,4.2856828597996,3.63932113851914,4.11082894615299,3.36107508623353,3.99766543154649,3.98186168441295,3.54120860816109,5.40476359003434,5.05412184498472,5.64117922226398,5.6486392607126,4.77960753091068,6.04932949554331,4.61574261237443,5.79742165211369,5.03424671113545,5.74599938009793,4.27752413934731,5.68606095113549,7.27988218507015,6.75709739976833,6.61770166161276,7.58571892981245,5.71142175910981,5.0189236968216,4.83967576393162,5.21452657365657,5.99695585604513,4.59236500822622,5.52422978888193,6.95554054704181
"ENSG00000138778",5.02748840706685,4.48049062481318,5.78432943053949,6.84684230568714,5.18547799836898,6.4551290696012,6.68481936986673,4.58519782821557,6.41290212049996,5.91300657874431,6.55557763414221,5.52559871292639,4.28223493407624,4.3469613832687,4.26243764291661,3.497243810697,5.46850161511684,4.99434827964211,5.83687197240037,6.19617366079327,3.89460929732052,6.52253204849195,5.89156146938702,4.26131948296304,3.37594955381019,3.95768103878147,3.6551779953696,3.23254138064087,4.18577747623315,3.49188046319824,4.45483568279775,3.72063246105815,3.4837694245475,3.70512762324269,3.95591215958848,3.77890324431222,6.45806235019643,6.19418279685276,6.28815899567284,7.11102895003324,6.20617066830658,5.98573049597036,6.09819560781327,4.91159886331496,5.76753813820436,6.90194347945941,4.28223493407624,6.61192341997635,7.90898896507946,7.5251808682744,7.47312016156134,7.35949364363535,7.02956337693708,6.64930538929093,6.38762705117179,5.65310563908929,7.05113636941117,6.33412181339431,6.18373358289049,7.41210872613278
"ENSG00000136379",5.02350995584954,4.42007950275259,5.98279246466835,4.65415234675438,4.44986910515835,7.78767387154513,6.12114197521948,5.75393829158967,3.6694918506555,9.21276954545634,4.96296236626492,3.85983078466772,4.877170657215,5.16454877147846,5.11076231813018,4.71793524316602,6.29145901434383,7.22805991816403,4.10056764950894,4.3469613832687,7.56808496312097,6.7502573110925,8.00868270378681,6.7039855234076,3.94158499205301,4.22292797601524,4.04937345805591,4.30509549238214,4.6846208882543,4.13628613024299,3.82325541945424,4.38186626253076,4.93414452703515,4.49259853866585,5.21268619316858,4.12131043368674,3.94200501507131,4.64536801715136,4.6680831765255,4.71331847236622,4.13418368965414,4.61368420102068,7.68747093515782,5.82007088469785,3.94482131521381,4.66868496891791,5.75205583620181,4.22759404342273,4.5592774430214,4.877170657215,5.13157467189328,4.42551545185785,4.82540028277262,5.30102032081489,7.24215533370899,4.27839823373002,4.91799800302418,6.8548362247062,4.76261158668093,5.0186684578054
"ENSG00000087586",4.35104421550291,4.13644414957509,4.82574050799585,7.29815461645009,5.58309327574024,6.61192341997635,6.10773302704809,5.04020253591926,5.85108162248852,5.10481000467974,7.34697332598323,5.1805724387899,5.82246500704634,5.71230952902202,5.47231855012764,4.22245636539331,6.94045307397003,6.12448983748945,5.86848541291143,7.3570220962589,4.07723097210006,7.15900891077737,5.13475135651037,5.42504144171883,3.94106344394389,4.09938942751968,4.54099437036803,4.27681655615097,3.90014620729962,4.28620679514062,4.15554259406564,3.89596238390459,4.56697911813523,4.04298552978983,4.0380077733129,4.45771281054349,6.09494544075213,6.70798766497995,6.72508467902559,7.31496287664583,6.89667173250488,7.02080132905521,7.55710957283389,5.99111065514818,6.36131709382116,7.431149274646,5.13806935776483,6.97886172959741,8.56948251067638,8.23151059320586,8.30475638312878,8.67552628983618,7.48121006284015,7.42222291860129,6.9993680828812,7.27173544344942,7.92643377959225,7.24637181550717,6.76650448451222,8.46472354366524
"ENSG00000153064",8.76743729985622,6.98195592571089,8.59571607753309,8.13364539678056,9.8628368456248,8.73783220030905,7.6979134033918,10.4259356054316,7.9004934735824,8.99582018432043,8.8955351149406,9.05798528521508,5.03910729368697,4.78416445474414,6.01922686353483,5.19953295109264,5.95951937395445,4.40967188522194,4.69053158754817,8.16776567929534,6.29251439149831,5.80908040865768,5.84962245520405,4.77471700046315,8.74342099493946,6.56712688949404,8.72294868991144,8.43455425716354,10.3459995452798,8.78078353388723,7.4635960464864,7.16227388443165,9.36146093287324,5.35442967551672,7.54607911811522,8.87084668619778,5.74949086958109,5.87153743422242,5.82857776370598,5.27599809224727,5.13563960299522,6.93327693271109,5.3271863077268,5.4930681245166,5.20787953020292,6.17571549619651,5.55011387551682,5.14933468461829,5.85441071651601,5.24099533377053,6.11033692561015,5.43265698656143,5.19285075578948,7.43160189229015,5.31536183859216,7.32778777147814,5.83719496295239,5.40377794366011,6.95175698366935,6.64154674583171
"ENSG00000182319",7.06670760457227,7.96683132637054,8.15411245145083,9.04173555835148,6.96191676481642,8.38585747607256,7.29542381694386,8.37525594273968,7.65431991267499,7.1982163389941,9.35863894797018,10.9263278529211,6.28489282057886,6.13869484101689,5.65095740192051,5.5452080376117,4.94425076062394,5.69419118864811,6.16524392575964,5.6212341509493,7.19736666179951,5.4936184201982,4.91499615487853,6.16623352644951,8.54173643596867,6.71396318923148,7.15802115973872,8.72949179301487,7.28867664917175,7.43707475644614,7.95346523078984,8.58630853284613,10.0796197118284,8.61167919965974,8.22195023560854,8.94940887500106,4.99490111929945,4.55194427212929,4.92751262435057,4.78712520452797,5.0487368199046,5.13157467189328,5.12982677173987,4.5281805296413,4.89217698155097,4.33797404018452,5.09481531771872,5.07432431881475,5.25063139568767,5.82335749526696,5.90737434538381,5.32836934453186,5.13901386133452,5.80727286886081,5.55911772017507,7.6723838769921,5.93101999108189,5.53649973837218,7.18813057901433,5.89659569059819
"ENSG00000163535",3.68723065077888,4.63055730577629,6.4705516062318,6.7722595615573,5.48390649693414,7.34399215352373,5.09226428846644,6.14841836191199,6.46885841268139,5.94298986473792,7.9764110043983,5.03147074595604,5.78846029446217,7.31810361766336,6.03190303546933,4.44451647103671,4.93848495913497,4.80878777603245,4.36945663499195,7.2403741806949,4.10945987420713,6.70798766497995,4.78712520452797,4.69832593303323,4.13780498608893,3.3587047888254,3.58296115763312,3.95377244758974,3.52751537627394,3.7074070582528,3.43455689394639,4.03959325618294,4.33924557334704,3.90360355539249,3.83758171728879,4.38117368920177,5.8550527605519,6.11488896613219,6.34501678167469,6.57609532269511,6.68812399185521,6.83656473919025,4.58697145883275,5.47176941578509,5.21928009367023,6.7534790944985,3.83198326351555,6.89237387049525,7.57643113495747,6.95686253753493,7.39013048275707,7.23675192905892,6.59850071218864,6.96268369064585,4.92368229382178,6.4650247345483,6.79019852330871,4.84085888875391,6.28523454511577,7.27436726472764
"ENSG00000133246",6.80264991033448,8.14559486439692,5.63740648547088,6.59671523650947,5.54552156916797,5.41336919407575,8.3490630319775,5.80074762015325,7.26691801476877,6.77520790991817,4.93591280623667,5.16733419831687,10.6600742247253,8.86912584724866,9.53900768698294,6.40725529879286,8.20061465003617,5.60310805289649,6.07563202387902,8.8192415793115,8.48611362963447,9.22190383425783,9.56258615603796,8.86561202824243,5.48612367671976,6.30085561992252,4.41382302373432,6.79176339002859,6.69645592292166,8.30600234417044,5.10702564918925,5.94446042876299,4.7381404921263,5.86517267637492,6.82795031613452,4.58970059525242,9.82768200930302,10.0557110546138,9.61947441204775,9.91716132186859,10.2944674520889,9.7152821224891,9.24140845391433,9.93767291342834,9.45405183198851,10.2601011303949,10.73305816336,10.1968651332939,8.86454869444968,10.0928703828619,9.34273911567612,9.18865571095047,9.17995901017731,10.0656841000347,9.21932712255782,9.33396917825111,9.99182889004656,9.48639990755114,9.20880777993998,9.16290090588242
